Customer_ID,Recency,Frequency,Monetary,Segment
14242,5.4638318050256105,2.833213344056216,5.640310051700627,At Risk
12356,3.1780538303479458,4.0943445622221,7.941804157314053,Regular
13898,5.7899601708972535,2.5649493574615367,5.055799846050629,At Risk
16948,4.941642422609304,2.8903717578961645,5.856846850383038,At Risk
16997,5.666426688112432,2.5649493574615367,6.555356891810665,At Risk
12527,4.418840607796598,2.9444389791664403,5.857104239599851,At Risk
15395,5.7899601708972535,2.0794415416798357,4.6862892372728835,At Risk
12510,4.969813299576001,3.5263605246161616,6.8911888096735625,Regular
13263,0.6931471805599453,7.419380582918692,8.914347863308706,High Value
14428,2.0794415416798357,4.927253685157205,7.110745101371203,High Value
12665,5.786897381366708,1.3862943611198906,4.1588830833596715,At Risk
12451,2.4849066497880004,5.872117789475416,9.109029423519523,High Value
12422,4.574710978503383,3.6888794541139363,6.690295544136225,Regular
17708,5.241747015059643,3.5553480614894135,5.577198322546748,At Risk
14090,5.786897381366708,0.6931471805599453,4.34795265434013,At Risk
15606,4.127134385045092,4.356708826689592,7.9797360766493295,Regular
13310,3.367295829986474,4.290459441148391,7.032650739053453,Regular
15831,4.07753744390572,4.189654742026425,6.6347384771722,Regular
14916,4.276666119016055,4.356708826689592,7.146756431297139,Regular
17602,1.0986122886681098,6.313548046277095,8.52821621405653,High Value
14572,1.3862943611198906,5.572154032177765,7.93935131279746,High Value
13502,2.8903717578961645,2.9444389791664403,5.680172609017068,Regular
14784,3.295836866004329,2.772588722239781,5.673288902319859,At Risk
15938,4.727387818712341,2.9444389791664403,6.0053181413965175,At Risk
12637,4.219507705176107,5.948034989180646,8.70016453705169,High Value
17418,3.7612001156935624,3.4339872044851463,6.140875440444677,Regular
14779,5.641907070938114,3.7376696182833684,5.958812214832733,At Risk
16321,4.290459441148391,2.5649493574615367,5.92599225681032,At Risk
15262,5.783825182329737,2.3978952727983707,5.19267903452504,At Risk
17862,5.783825182329737,2.4849066497880004,5.804833718725929,At Risk
12402,5.780743515792329,2.4849066497880004,5.423186348593906,At Risk
17771,4.060443010546419,4.007333185232471,5.508618809848949,Regular
15422,5.780743515792329,1.9459101490553132,4.592084946439436,At Risk
13008,5.780743515792329,2.70805020110221,5.4401207021224,At Risk
14770,5.4510384535657,3.970291913552122,6.7769857830927895,Regular
16912,3.4011973816621555,4.61512051684126,7.846425706813547,High Value
15174,5.780743515792329,2.4849066497880004,4.91815444130209,At Risk
12594,3.6635616461296463,4.77912349311153,8.113492525763553,High Value
17504,5.332718793265369,4.852030263919617,8.00571068528359,Regular
16387,5.780743515792329,1.6094379124341003,4.55765920331704,At Risk
12664,2.1972245773362196,3.6375861597263857,8.49349048870337,High Value
16618,3.4657359027997265,4.574710978503383,7.881782701906185,High Value
17277,5.43372200355424,4.248495242049359,6.9719968810436015,Regular
14088,2.3978952727983707,6.380122536899765,10.829586228889369,High Value
17094,5.777652323222656,2.70805020110221,5.713732805509369,At Risk
14692,4.927253685157205,4.23410650459726,6.384435257634458,Regular
12970,2.0794415416798357,4.867534450455582,6.00751012552645,Regular
17306,2.4849066497880004,3.7612001156935624,8.493717787726451,High Value
17889,5.3612921657094255,3.044522437723423,5.310097705083568,At Risk
17714,5.7745515455444085,2.3978952727983707,5.0369526024136295,At Risk
12916,4.941642422609304,4.6443908991413725,7.988186624712898,Regular
17769,2.6390573296152584,5.720311776607412,8.283602760989174,High Value
14450,5.204006687076795,3.713572066704308,6.182601302287106,At Risk
16085,3.1780538303479458,5.123963979403259,6.890110521808668,Regular
13659,5.332718793265369,4.6443908991413725,7.355001921105257,Regular
15167,5.7745515455444085,3.6888794541139363,5.073923033332174,At Risk
15443,1.0986122886681098,5.921578419643816,8.075455101323259,High Value
14224,4.709530201312334,4.736198448394496,6.918428121038441,Regular
13742,2.8903717578961645,5.749392985908253,8.04201459509639,High Value
17673,1.0986122886681098,5.389071729816501,7.375236980840607,High Value
12727,2.4849066497880004,4.941642422609304,8.2894641427604,High Value
14068,5.771441123130016,3.2188758248682006,5.586686702779954,At Risk
13068,2.3978952727983707,1.0986122886681098,5.84354441703136,At Risk
14368,5.771441123130016,2.1972245773362196,5.049856007249537,At Risk
15497,2.9444389791664403,2.6390573296152584,6.843323418822748,Regular
12559,5.7430031878094825,3.091042453358316,6.33276439774036,At Risk
13819,5.713732805509369,3.6109179126442243,7.039967051290641,Regular
14501,5.220355825078324,2.3978952727983707,5.530262073815315,At Risk
14782,5.771441123130016,1.9459101490553132,5.303802296778606,At Risk
17861,1.3862943611198906,5.393627546352362,7.649159148105371,High Value
14439,5.771441123130016,3.4965075614664802,7.8869231526671975,Regular
18161,2.772588722239781,4.394449154672439,7.3899900518904555,High Value
15820,5.771441123130016,2.8903717578961645,5.337441921232086,At Risk
18136,4.1588830833596715,3.6635616461296463,6.666104011612187,Regular
16660,2.833213344056216,2.833213344056216,7.145708621949827,Regular
12693,4.852030263919617,3.6888794541139363,6.753332895580138,Regular
12625,5.3612921657094255,4.465908118654584,7.895368965589599,Regular
13396,3.4011973816621555,3.784189633918261,7.216702144538598,Regular
15179,2.9444389791664403,4.5217885770490405,7.622561206319481,High Value
12935,1.0986122886681098,4.867534450455582,7.678650228164007,High Value
16730,3.970291913552122,4.418840607796598,6.612188873366803,Regular
14541,4.0943445622221,4.663439094112067,7.282314344394418,Regular
13551,5.768320995793772,1.6094379124341003,4.530446639792155,At Risk
12421,2.833213344056216,3.828641396489095,6.694611562246261,Regular
15797,5.723585101952381,1.791759469228055,7.126730153424127,At Risk
15052,5.768320995793772,3.367295829986474,5.341041550757815,At Risk
14130,5.768320995793772,4.204692619390966,6.177757374624178,Regular
15222,5.768320995793772,1.791759469228055,6.373319789577012,At Risk
13615,5.768320995793772,3.1780538303479458,6.037130789291114,At Risk
13901,4.290459441148391,5.0106352940962555,7.961439934295112,Regular
13158,4.564348191467836,4.382026634673881,7.091792030654675,Regular
14257,4.174387269895637,4.663439094112067,7.955467178521455,Regular
15218,2.4849066497880004,5.081404364984463,8.457419832172986,High Value
15110,3.2188758248682006,3.58351893845611,6.904851065834747,Regular
15967,3.1780538303479458,4.394449154672439,5.988159090099256,Regular
16757,5.768320995793772,2.0794415416798357,4.680555912893981,At Risk
13815,3.1354942159291497,5.170483995038151,8.285987226011983,High Value
18008,4.2626798770413155,3.258096538021482,5.841948942039205,At Risk
14534,1.3862943611198906,6.2324480165505225,8.38897338161233,High Value
13703,5.765191102784844,0.6931471805599453,4.61015772749913,At Risk
15339,4.204692619390966,4.465908118654584,6.354491772518179,Regular
12744,3.970291913552122,5.402677381872279,9.958065222452692,High Value
12854,4.382026634673881,4.700480365792417,7.183301509089395,Regular
16222,5.765191102784844,4.812184355372417,6.652282215552372,Regular
14341,3.828641396489095,4.859812404361672,7.6815511374247345,Regular
13168,3.6109179126442243,4.844187086458591,7.170573286646459,Regular
16943,5.3612921657094255,3.5263605246161616,6.706532208766916,Regular
17515,3.4657359027997265,4.477336814478207,6.461499425865447,Regular
17082,3.5263605246161616,4.406719247264253,7.603324523974459,Regular
14248,5.765191102784844,2.1972245773362196,5.715645167198713,At Risk
12609,4.3694478524670215,4.110873864173311,7.0280684444921455,Regular
13002,5.765191102784844,2.0794415416798357,4.80361112466193,At Risk
16133,1.6094379124341003,5.7899601708972535,9.450399249085466,High Value
13049,4.174387269895637,2.70805020110221,6.488718490843878,At Risk
14548,5.0238805208462765,1.6094379124341003,6.48280149429011,At Risk
13405,4.31748811353631,3.332204510175204,6.351672492640208,Regular
16043,3.6635616461296463,3.6888794541139363,6.652850126044293,Regular
14049,2.8903717578961645,6.171700597410915,8.626893874904868,High Value
15812,4.68213122712422,3.713572066704308,7.427251206795628,Regular
13837,5.3612921657094255,2.9444389791664403,5.589455958348054,At Risk
17118,5.765191102784844,2.3978952727983707,5.062721607294587,At Risk
14616,5.497168225293202,1.3862943611198906,6.009009726323731,At Risk
14233,3.912023005428146,3.5553480614894135,7.116166845535832,Regular
17075,2.9444389791664403,4.356708826689592,6.727575427100043,Regular
16714,5.393627546352362,4.477336814478207,7.030026007641905,Regular
13098,0.6931471805599453,6.340359303727752,10.21267668127234,High Value
17027,4.382026634673881,5.003946305945459,6.778284203530562,Regular
17786,4.454347296253507,4.23410650459726,5.590427122326969,Regular
12591,5.762051382780177,3.295836866004329,6.117766746972636,At Risk
16124,5.762051382780177,2.4849066497880004,5.521460917862246,At Risk
16409,3.6109179126442243,5.44673737166631,7.61282114893561,High Value
13754,5.030437921392435,2.5649493574615367,5.647564794657972,At Risk
15227,3.6375861597263857,4.07753744390572,7.106933952842515,Regular
12997,3.1354942159291497,4.0943445622221,7.113052528147638,Regular
16918,3.9318256327243257,4.859812404361672,6.975245689005592,Regular
16882,4.219507705176107,3.6888794541139363,6.559785194721083,Regular
14442,5.327876168789581,4.1588830833596715,7.372004885545176,Regular
16496,2.302585092994046,4.564348191467836,7.378083855426812,High Value
12764,5.762051382780177,3.828641396489095,7.435367220848186,Regular
17311,4.3694478524670215,4.007333185232471,7.1243574822529245,Regular
15910,0.6931471805599453,5.58724865840025,7.114671882631472,High Value
16949,1.6094379124341003,4.110873864173311,7.160278975803028,High Value
14970,4.23410650459726,3.5553480614894135,7.373411973984176,Regular
14701,2.4849066497880004,5.793013608384144,7.834823722108157,High Value
12645,3.5553480614894135,4.30406509320417,7.482220269767765,Regular
12468,5.241747015059643,3.6635616461296463,6.593783986707386,Regular
16767,3.4657359027997265,5.3981627015177525,8.61036290022794,High Value
14738,3.784189633918261,4.007333185232471,7.181934091396172,Regular
17540,3.258096538021482,3.258096538021482,6.362855674882395,Regular
14239,3.784189633918261,4.727387818712341,7.775632775640216,Regular
18125,3.4339872044851463,5.262690188904886,7.032403583547247,Regular
13328,5.75890177387728,2.833213344056216,6.949933153881006,At Risk
15549,4.356708826689592,4.74493212836325,7.428012287090657,Regular
15864,4.219507705176107,2.772588722239781,7.068274209815247,Regular
14662,3.4011973816621555,5.062595033026967,6.609847771172747,Regular
17180,4.04305126783455,4.836281906951478,6.665645500491627,Regular
15057,5.62040086571715,3.258096538021482,7.306866913118126,Regular
12574,5.75890177387728,2.4849066497880004,5.391124416134243,At Risk
13330,4.543294782270004,3.9889840465642745,7.040475092365302,Regular
13552,4.204692619390966,4.700480365792417,8.227126945747532,Regular
12853,4.912654885736052,4.3694478524670215,7.579729894309281,Regular
13538,3.784189633918261,3.258096538021482,7.156059625954846,Regular
16755,4.74493212836325,5.111987788356544,7.2973822906459604,Regular
14133,4.875197323201151,3.367295829986474,6.4079355343926805,Regular
16523,1.0986122886681098,5.673323267171493,9.150534102717932,High Value
14659,2.302585092994046,5.537334267018537,7.836342103110113,High Value
13141,4.454347296253507,4.912654885736052,7.778944036943872,Regular
15365,3.295836866004329,4.74493212836325,7.74730318590928,High Value
13707,5.5909869805108565,3.8918202981106265,6.693831593776871,Regular
13709,1.6094379124341003,5.817111159963204,8.74967698652825,High Value
17329,2.70805020110221,3.5263605246161616,6.261701585954275,Regular
14805,2.772588722239781,3.8501476017100584,6.305179796606579,Regular
16897,5.703782474656201,3.6375861597263857,5.672566967503279,At Risk
15579,4.248495242049359,3.8918202981106265,5.794841205603168,Regular
14595,3.044522437723423,4.634728988229636,7.462559509920338,High Value
13161,5.749392985908253,2.1972245773362196,4.7340030578310595,At Risk
15415,5.749392985908253,3.871201010907891,6.329025476602274,At Risk
17431,5.749392985908253,3.784189633918261,6.002157176646725,At Risk
17463,2.833213344056216,5.342334251964811,7.537355446697666,High Value
14502,3.044522437723423,6.411818267709897,7.795988041800972,High Value
12528,2.302585092994046,4.532599493153256,7.567593835498341,High Value
17239,5.749392985908253,2.772588722239781,5.949339620807311,At Risk
14426,3.2188758248682006,5.41610040220442,8.407974130025062,High Value
15448,5.749392985908253,3.367295829986474,6.2058498567482925,At Risk
17314,3.258096538021482,4.875197323201151,7.813284310932245,High Value
17373,3.713572066704308,4.060443010546419,6.473767231940735,Regular
18145,2.6390573296152584,5.402677381872279,7.959468114958852,High Value
14467,2.9444389791664403,4.499809670330265,6.392352529473033,Regular
15144,2.1972245773362196,5.384495062789089,8.792008845361094,High Value
14776,3.9512437185814275,4.770684624465665,7.839643731479347,Regular
16403,5.746203190540153,2.3978952727983707,5.184588601219693,At Risk
16407,2.6390573296152584,5.1298987149230735,7.640450042344582,High Value
17619,5.746203190540153,4.31748811353631,5.372357479256501,At Risk
12778,3.044522437723423,3.9318256327243257,6.713235627004493,Regular
17256,4.68213122712422,2.833213344056216,5.484796933490655,At Risk
17604,5.384495062789089,4.1588830833596715,5.737732914025749,At Risk
14006,4.762173934797756,3.4339872044851463,6.870250692440862,Regular
13600,5.746203190540153,2.995732273553991,5.395988393721483,At Risk
15058,3.258096538021482,5.58724865840025,7.651376918775613,High Value
15240,3.828641396489095,4.3694478524670215,7.442826586212262,Regular
17147,3.1780538303479458,4.406719247264253,7.447512323761201,Regular
13881,1.6094379124341003,5.081404364984463,9.4091813946074,High Value
16570,2.772588722239781,4.844187086458591,8.226680449731173,High Value
16612,3.5263605246161616,4.204692619390966,7.08058190121429,Regular
17356,5.746203190540153,2.995732273553991,5.188614101456073,At Risk
12836,4.0943445622221,5.1647859739235145,7.867626437402386,High Value
14850,5.746203190540153,3.091042453358316,5.789195352504331,At Risk
13939,3.1780538303479458,3.828641396489095,6.344846575345921,Regular
16745,4.477336814478207,5.872117789475416,8.870834338042183,High Value
13606,3.4011973816621555,3.713572066704308,5.6267214285197396,Regular
13494,5.746203190540153,2.9444389791664403,5.759721626980309,At Risk
13802,4.941642422609304,4.07753744390572,8.3085490142908,Regular
12929,5.746203190540153,2.1972245773362196,4.777862193806203,At Risk
16419,4.736198448394496,3.9318256327243257,6.866631155492188,Regular
17035,5.5093883366279774,3.367295829986474,6.07426498720113,At Risk
15203,3.295836866004329,4.962844630259907,7.511415293040546,High Value
16515,3.970291913552122,4.718498871295094,7.393349244898962,Regular
12373,5.7430031878094825,2.70805020110221,5.901539839579995,At Risk
18202,5.303304908059076,4.23410650459726,7.242790769692349,Regular
12775,2.8903717578961645,4.204692619390966,7.23492725912033,Regular
14549,5.7430031878094825,4.04305126783455,5.670708166926771,At Risk
15981,3.258096538021482,4.584967478670572,8.134315065980752,High Value
16110,3.828641396489095,5.8377304471659395,7.186863198213779,High Value
17376,4.276666119016055,3.2188758248682006,5.319099905730565,At Risk
13110,3.4657359027997265,4.983606621708336,7.306309897899894,Regular
16716,5.5909869805108565,1.0986122886681098,6.804836224974296,At Risk
12676,3.258096538021482,3.828641396489095,7.194729601037682,Regular
15940,5.7430031878094825,0.6931471805599453,3.6054978451748854,At Risk
15971,2.9444389791664403,3.5263605246161616,8.077090053602461,Regular
14665,4.127134385045092,4.51085950651685,7.5157257621344895,Regular
14457,5.7430031878094825,1.6094379124341003,4.741796783519916,At Risk
15589,5.54907608489522,3.4011973816621555,6.172806457538428,At Risk
14411,5.7430031878094825,2.70805020110221,6.96979066990159,At Risk
17560,4.564348191467836,3.295836866004329,6.7522119632207875,Regular
15226,5.7430031878094825,2.1972245773362196,5.04606678592752,At Risk
14460,4.709530201312334,2.772588722239781,5.975284350878944,At Risk
16156,2.302585092994046,4.859812404361672,8.03690970502951,High Value
13728,3.6375861597263857,4.1588830833596715,6.924750046357999,Regular
14127,4.820281565605037,3.8066624897703196,6.566264470368445,Regular
16378,5.5134287461649825,3.1780538303479458,5.897016495564267,At Risk
13894,3.2188758248682006,3.332204510175204,6.337922474636114,Regular
13824,3.5263605246161616,3.8501476017100584,7.438348235303808,Regular
18250,5.739792912179234,3.091042453358316,5.858704285656805,At Risk
15270,2.833213344056216,3.6375861597263857,7.454540535122081,Regular
14188,3.4657359027997265,4.189654742026425,7.628206294069428,Regular
18017,4.406719247264253,1.3862943611198906,6.261491684321042,At Risk
15421,4.0943445622221,3.9889840465642745,6.857892539809733,Regular
17446,5.181783550292085,2.302585092994046,4.803201036487226,At Risk
12414,5.384495062789089,2.9444389791664403,6.334007604663525,At Risk
14798,3.9889840465642745,2.5649493574615367,5.163299154869948,At Risk
12990,3.4657359027997265,2.6390573296152584,6.017375928892483,At Risk
12350,5.739792912179234,2.8903717578961645,5.815323849389109,At Risk
17337,5.0238805208462765,6.257667587882639,7.591891986883801,Regular
16405,5.713732805509369,1.6094379124341003,4.328757705794541,At Risk
17071,3.367295829986474,4.948759890378168,7.795658881937399,High Value
13873,4.795790545596741,3.1780538303479458,5.967684018442578,At Risk
17362,5.480638923341991,3.58351893845611,5.746937744970129,At Risk
13394,1.0986122886681098,5.049856007249537,7.832418860516229,High Value
12502,4.574710978503383,4.997212273764115,8.222787230875806,Regular
16030,5.739792912179234,3.4011973816621555,5.805857599322498,At Risk
14044,3.332204510175204,5.332718793265369,6.472995233816948,Regular
13800,5.739792912179234,3.5263605246161616,6.32672176017265,At Risk
17672,3.9318256327243257,4.709530201312334,8.064375435416844,Regular
12464,2.3978952727983707,3.4011973816621555,7.100893128209941,Regular
13581,5.736572297479192,2.3978952727983707,4.77912349311153,At Risk
14540,2.3978952727983707,4.276666119016055,6.860307213794826,Regular
13539,4.465908118654584,3.6375861597263857,6.449427224173901,Regular
15885,4.543294782270004,2.9444389791664403,5.9410918814433105,At Risk
14497,5.736572297479192,3.4011973816621555,6.166194863206115,At Risk
17507,5.572154032177765,4.48863636973214,6.407836624054821,Regular
13208,4.0943445622221,5.003946305945459,7.105498967663615,Regular
17334,5.713732805509369,2.4849066497880004,5.73016471593032,At Risk
13871,3.1780538303479458,5.820082930352362,8.764717111455825,High Value
16938,2.302585092994046,5.459585514144159,7.538723818362802,High Value
12754,5.4680601411351315,3.9512437185814275,6.060010652142997,At Risk
12410,5.736572297479192,3.295836866004329,6.542947351813216,At Risk
17929,2.4849066497880004,1.791759469228055,6.738152494595957,Regular
14778,4.852030263919617,3.58351893845611,6.595589238838791,Regular
17517,5.736572297479192,2.4849066497880004,5.043037945203756,At Risk
17226,5.736572297479192,3.091042453358316,5.977593791422191,At Risk
13137,2.4849066497880004,6.5337888379333435,8.189880081639725,High Value
17381,3.2188758248682006,3.784189633918261,8.141111141952276,Regular
13725,3.9318256327243257,4.653960350157523,7.5916396922628975,Regular
13309,2.0794415416798357,4.68213122712422,7.2846768692730555,High Value
12842,4.2626798770413155,3.5553480614894135,7.0210750356778515,Regular
16109,5.393627546352362,2.8903717578961645,6.314272421535137,At Risk
17291,5.733341276897746,0.6931471805599453,6.313185661783185,At Risk
15090,5.733341276897746,3.1780538303479458,5.946257954269902,At Risk
15199,4.0943445622221,2.6390573296152584,7.1465359310757455,Regular
13911,4.060443010546419,4.983606621708336,7.735918374717533,Regular
14194,1.791759469228055,6.363028103540465,9.337018836838048,High Value
14842,3.8066624897703196,4.983606621708336,7.946507861544517,High Value
13584,5.730099782973574,3.2188758248682006,4.96563792816552,At Risk
17105,5.075173815233827,4.51085950651685,6.50246015642561,Regular
14438,5.726847747587197,2.302585092994046,4.8895969657192,At Risk
12956,5.726847747587197,2.995732273553991,4.691989877940651,At Risk
15781,3.258096538021482,3.044522437723423,5.847767371850795,Regular
14410,4.532599493153256,5.247024072160486,7.004219338265954,Regular
14600,5.726847747587197,3.258096538021482,5.977188122189173,At Risk
17302,2.772588722239781,4.382026634673881,7.035823023024634,Regular
17613,3.1780538303479458,5.726847747587197,8.421904011391415,High Value
13334,4.418840607796598,5.583496308781699,8.161466369296502,High Value
13955,5.043425116919247,3.5263605246161616,5.780620051380789,At Risk
17162,3.4011973816621555,4.653960350157523,7.448019309392898,Regular
17774,4.584967478670572,5.0369526024136295,7.10227710885741,Regular
13809,5.723585101952381,2.5649493574615367,5.0501764687167885,At Risk
15407,3.5553480614894135,5.003946305945459,6.954390742498122,Regular
15577,5.0238805208462765,3.6888794541139363,5.5602199860123305,At Risk
16332,3.367295829986474,5.0238805208462765,7.367582301776312,High Value
14048,5.723585101952381,4.454347296253507,6.018422883689063,Regular
14475,4.290459441148391,3.7612001156935624,6.831791740175098,Regular
17859,5.723585101952381,3.1780538303479458,4.962285033155209,At Risk
12576,3.6109179126442243,4.48863636973214,7.182982612166326,Regular
12599,3.4011973816621555,4.143134726391533,6.940783782995926,Regular
14562,1.6094379124341003,6.040254711277414,8.518745985207708,High Value
16951,4.912654885736052,4.465908118654584,7.153638317265837,Regular
16998,5.017279836814924,1.6094379124341003,5.69035945432406,At Risk
13133,5.616771097666572,2.0794415416798357,4.707726774313183,At Risk
17881,5.720311776607412,2.1972245773362196,4.9004483350615,At Risk
15843,5.720311776607412,2.1972245773362196,4.787074989285704,At Risk
17083,4.700480365792417,3.970291913552122,7.249058683836842,Regular
15970,5.720311776607412,2.4849066497880004,5.752890048763229,At Risk
13590,2.4849066497880004,4.442651256490317,7.450846717335039,High Value
17537,3.4339872044851463,4.31748811353631,6.789725963001244,Regular
12401,5.717027701406222,1.791759469228055,4.446174454497633,At Risk
12462,2.995732273553991,4.143134726391533,7.082204261557526,Regular
17843,5.717027701406222,3.6375861597263857,5.330203555410359,At Risk
13706,5.717027701406222,3.044522437723423,5.8045022386644325,At Risk
17686,2.0794415416798357,5.659482215759621,8.655294625475447,High Value
14431,5.717027701406222,2.8903717578961645,6.1556221332742656,At Risk
15809,3.6109179126442243,3.58351893845611,6.247597901247849,Regular
12561,5.717027701406222,2.833213344056216,5.480013727948073,At Risk
14465,5.5134287461649825,4.820281565605037,6.946437385574481,Regular
18093,4.543294782270004,3.58351893845611,7.614963143190416,Regular
16027,4.927253685157205,2.3978952727983707,5.943376636300927,At Risk
12857,5.356586274672012,3.8501476017100584,7.009770204388867,Regular
18230,2.302585092994046,4.465908118654584,7.941366717432833,High Value
16425,5.713732805509369,3.091042453358316,5.716040372051703,At Risk
16842,4.624972813284271,4.1588830833596715,7.142977587511544,Regular
15796,0.6931471805599453,4.890349128221754,7.904559992078387,High Value
14555,4.060443010546419,2.995732273553991,5.747926943640385,At Risk
15114,3.4339872044851463,5.288267030694535,7.923551016427315,High Value
15133,4.859812404361672,3.4011973816621555,6.891036292375263,Regular
17705,1.3862943611198906,4.6443908991413725,7.5090722177237925,High Value
12897,5.327876168789581,1.6094379124341003,5.382198850528739,At Risk
17512,3.4011973816621555,4.564348191467836,7.637692335988934,Regular
12477,3.1780538303479458,5.707110264748875,9.489542087633343,High Value
15550,1.6094379124341003,4.127134385045092,6.357200812987149,Regular
18159,5.71042701737487,3.1780538303479458,6.275044467226023,At Risk
13875,4.007333185232471,4.653960350157523,7.488735499171278,Regular
15406,3.4657359027997265,3.9889840465642745,6.237758058320892,Regular
17282,4.875197323201151,4.454347296253507,6.963360264654859,Regular
16434,3.4011973816621555,4.68213122712422,7.321717517344248,Regular
17050,4.574710978503383,5.733341276897746,8.066722349141488,High Value
13171,3.1354942159291497,3.8501476017100584,6.151476586982076,Regular
17472,5.2574953720277815,5.1647859739235145,6.548992442626483,Regular
17255,3.7376696182833684,4.31748811353631,5.678396288265786,Regular
16084,5.703782474656201,3.6635616461296463,6.0803450096018565,At Risk
17667,4.204692619390966,4.762173934797756,7.628765650289339,Regular
12507,4.90527477843843,2.833213344056216,6.532930911880475,At Risk
14631,3.9512437185814275,3.7376696182833684,6.915703607164632,Regular
13381,3.4965075614664802,5.153291594497779,8.199824121839633,High Value
15236,5.703782474656201,2.772588722239781,5.7747068129929,At Risk
13475,5.2574953720277815,4.465908118654584,7.2673718919667785,Regular
17829,5.703782474656201,3.4339872044851463,6.7914910892950235,At Risk
13717,3.4965075614664802,4.624972813284271,7.255428831682054,Regular
13157,3.912023005428146,4.477336814478207,7.462915441057162,Regular
14644,4.23410650459726,3.295836866004329,6.723543937669715,Regular
12993,3.1780538303479458,3.332204510175204,6.030108170700187,Regular
17571,3.9318256327243257,5.605802066295998,7.263098336353601,High Value
16979,1.6094379124341003,4.499809670330265,7.52456122628536,High Value
16738,5.700443573390687,0.6931471805599453,1.55814461804655,At Risk
15122,4.74493212836325,4.418840607796598,7.399263517702882,Regular
13848,5.700443573390687,1.0986122886681098,4.912654885736052,At Risk
17612,3.9889840465642745,4.912654885736052,7.625326743452606,Regular
17348,2.772588722239781,5.365976015021851,7.054104175317274,High Value
13893,5.700443573390687,3.091042453358316,6.711862042158088,At Risk
14035,3.4011973816621555,4.204692619390966,7.264744173633186,Regular
13623,3.4657359027997265,4.3694478524670215,6.591317015443623,Regular
14346,4.804021044733257,4.110873864173311,6.9300841244652,Regular
16431,5.365976015021851,4.343805421853684,6.436598985674353,Regular
12616,4.564348191467836,3.4965075614664802,6.571303042160927,Regular
16317,4.795790545596741,4.248495242049359,7.202400551985058,Regular
14935,5.697093486505405,2.302585092994046,7.327228480678145,At Risk
16073,5.697093486505405,0.6931471805599453,4.8154311114712876,At Risk
14477,3.044522437723423,2.3978952727983707,7.178240326605397,Regular
14760,5.697093486505405,1.791759469228055,4.502029427068578,At Risk
14897,2.1972245773362196,4.02535169073515,7.220651779074644,High Value
15810,4.382026634673881,4.499809670330265,7.239200616174941,Regular
16509,5.697093486505405,2.6390573296152584,5.8990750978146345,At Risk
14386,5.697093486505405,2.0794415416798357,4.96563792816552,At Risk
12455,4.30406509320417,4.499809670330265,7.744769009954488,Regular
14530,3.295836866004329,5.3612921657094255,7.921539260573991,High Value
15670,5.697093486505405,2.5649493574615367,5.159342614257448,At Risk
12653,5.0106352940962555,3.784189633918261,7.701132335950876,Regular
16126,3.4011973816621555,4.770684624465665,8.74652078208272,High Value
12823,4.330733340286331,1.791759469228055,7.473353138595107,At Risk
12352,3.6109179126442243,4.454347296253507,7.826858053356098,Regular
12372,4.290459441148391,3.970291913552122,7.169380809114136,Regular
14944,3.4339872044851463,5.14166355650266,8.682919471860496,High Value
16494,5.697093486505405,3.9318256327243257,6.7184453603705006,Regular
14959,4.174387269895637,4.0943445622221,6.545952926608586,Regular
16148,5.6937321388027,0.6931471805599453,4.34795265434013,At Risk
17422,2.833213344056216,4.762173934797756,7.562270772878633,High Value
17175,3.8066624897703196,4.1588830833596715,7.275650044659092,Regular
18257,3.6888794541139363,4.77912349311153,7.757320566811742,Regular
12362,1.3862943611198906,5.58724865840025,8.56163678004062,High Value
13018,2.833213344056216,6.129050210060545,8.892707553816384,High Value
13718,5.5093883366279774,2.5649493574615367,5.728637675654378,At Risk
15382,2.772588722239781,5.71042701737487,8.685238323291383,High Value
14754,3.828641396489095,3.7376696182833684,6.459982698577723,Regular
13151,5.6937321388027,4.31748811353631,7.1379697721602025,Regular
12654,2.4849066497880004,3.6635616461296463,6.401884028681278,Regular
13085,5.0689042022202315,3.1354942159291497,6.0332780499213925,At Risk
15903,2.3978952727983707,4.31748811353631,8.54242419563319,High Value
15785,3.5263605246161616,4.430816798843313,7.753610670940375,Regular
18138,5.69035945432406,2.1972245773362196,5.034677288576494,At Risk
14379,3.8066624897703196,3.8501476017100584,5.855358414110991,Regular
14211,3.9889840465642745,4.727387818712341,7.715168205670426,Regular
14371,5.69035945432406,1.6094379124341003,4.620058798481842,At Risk
13425,4.6913478822291435,4.3694478524670215,7.393392317183492,Regular
12852,5.69035945432406,2.8903717578961645,5.744764456377822,At Risk
15228,4.204692619390966,4.836281906951478,8.127909455886419,Regular
13012,2.302585092994046,4.48863636973214,7.407220618377491,High Value
16182,4.290459441148391,2.70805020110221,7.339310396850042,Regular
13489,4.663439094112067,2.6390573296152584,5.677164676751909,At Risk
12714,2.302585092994046,5.560681631015528,8.45741346257719,High Value
13904,3.6375861597263857,3.295836866004329,5.810062567373411,Regular
15755,2.3978952727983707,4.955827057601261,7.768639003584553,High Value
13932,5.69035945432406,2.833213344056216,5.731397641689174,At Risk
13799,4.770684624465665,3.6888794541139363,6.5364886784538845,Regular
13951,5.176149732573829,3.6888794541139363,6.5153791354156905,Regular
16765,5.68697535633982,0.6931471805599453,3.5553480614894135,At Risk
